,mac_user,username,domain,rssi,snr,byte_rx,byte_tx,class
5656,65:99:6a:57:e:af,868526138fd7ce94e9e5867085a53413,studenti.polito.it,-58.0,35.0,366032829.0,126401218.0,Students
5657,65:99:6a:59:22:3b,c38347138d8da9f410b522a12553304a,studenti.polito.it,-61.0,31.0,706312577.0,10962763.0,Students
5658,65:99:6a:ad:42:cb,acdb309ba80470e331717fa1791f9142,studenti.polito.it,-54.0,38.0,2285839635.0,26465146.0,Students
5659,65:99:6a:ae:9f:54,eb423f584c86f01a69e345c6bc16bbc1,polito.it,-50.0,45.0,4240626.0,1073277.0,Professor
5660,65:9c:ea:66:8:9b,ce9c27d86b544d5f038affafc7add441,polito.it,-73.0,20.0,497486136.0,14428446.0,Professor
5661,65:9c:ea:77:20:46,386e38c63e78a94983f005719ae8aba6,studenti.polito.it,-47.0,41.0,12446484.0,2506068.0,Students
5662,65:9c:ea:79:ec:1b,d5f44c5b954de888cd0abd6b27d6ddac,polito.it,-59.0,34.0,778938134.0,134241777.0,Professor
5663,65:9c:ea:81:f6:42,d59d4c0b51d0665725fc2b7c17ccfd1c,insa-lyon.fr,-59.0,32.0,37112229.0,8160327.0,External
5664,65:9c:ea:84:b8:15,62b872d1d7caa7ab0b39a2911c909415,polito.it,-80.0,17.0,978606019.0,67754112.0,Professor
5665,65:9c:ea:86:6d:86,ff717ca5f88f91c59c02ed3f49282d65,studenti.polito.it,-64.0,28.0,999033.0,667777.0,Students
5666,65:9c:ea:86:e5:aa,fd54e5359870215283d8c270386a37a9,studenti.polito.it,-67.0,20.0,11993.0,64301.0,Students
5667,65:9c:ea:89:6e:46,33ebb12c12a2459fada7d67788950039,chalmers.se,-69.0,21.0,3536850151.0,267315349.0,External
5668,65:9c:ea:8e:bd:4d,5b0a3bb59db6dbd1f7abfb1e2abd06b1,studenti.polito.it,-66.0,27.0,1148078.0,505772.0,Students
5669,65:d7:86:1a:9f:2a,167aa229da067e5ada5b7cf6920ea226,studenti.polito.it,-48.0,46.0,34893657.0,32413414.0,Students
5670,65:d7:86:1b:24:ff,af19b11b6aa0c47be62f0275544f1dd3,polito.it,-59.0,34.0,784564396.0,134194106.0,Professor
5671,65:d7:86:30:e4:55,d8fb4ef59b91f145e24027a34abd91ca,studenti.polito.it,-58.0,29.0,491870337.0,102422906.0,Students
5672,65:e2:fe:44:7b:aa,4f4da201acc55c59292ae2d9f327078f,studenti.polito.it,-54.0,40.0,151590.0,105307.0,Students
5673,65:e2:fe:bb:f0:fe,b0a98589541d798426de54f94cc7cf11,polito.it,-71.0,19.0,33918461.0,3593570.0,Professor
5674,65:ee:db:1f:ef:70,55509d7c37b83a57c22d4d7887cfe178,studenti.polito.it,-64.0,30.0,1129560616.0,126999539.0,Students
5675,65:ee:db:20:2a:26,7fabe8b78e875f2b90061e041371eaea,polito.it,-66.0,25.0,7471382112.0,125620956.0,Professor
5676,65:ee:db:42:f8:ad,703763b0d652149122b99f724fc4dfc1,studenti.polito.it,-47.0,48.0,7496795.0,2550524.0,Students
5677,65:ee:db:77:95:9f,1bac9bdb122bab57dfe6caff6b20e9db,studenti.polito.it,-70.0,26.0,956307090.0,45830223.0,Students
5678,65:ee:db:ab:72:4d,6d2a445310c4a220abfca2a70baceb2e,studenti.polito.it,-72.0,25.0,81742896.0,132903487.0,Students
5679,65:ee:db:b1:b6:a3,e5641f995baa650c4d24752e7b9bfc3b,studenti.polito.it,-57.0,37.0,4514218835.0,1105844928.0,Students
5680,65:ee:db:b5:d1:8e,6b78d49c84f0ec1f074344a13f35f6ca,studenti.polito.it,-73.0,22.0,79908744.0,36118836.0,Students
5681,65:ee:db:bc:a7:e8,6b12dd958b9c81f6fe4ee0e29f9dfdf4,studenti.polito.it,-54.0,39.0,46802656.0,7768657.0,Students
5682,65:ee:db:bd:e1:3,3255985cc6941ad360b6c2853ed30bea,studenti.polito.it,-60.0,36.0,395623999.0,17961879.0,Students
5683,65:ee:db:c0:b0:7c,bf76e89c9af8ebba294d24d00e72d0b8,studenti.polito.it,-67.0,27.0,742293609.0,93483156.0,Students
5684,65:ee:db:c4:b9:9c,fbe09426ad79ad54b59687654dac88f9,studenti.polito.it,-53.0,40.0,144601372.0,9941859.0,Students
5685,65:ee:db:d8:80:67,9614be960718c7b1f7e9dad40a4368a7,studenti.polito.it,-51.0,43.0,3150859.0,798602.0,Students
5686,65:f8:ed:35:f5:24,717eb540d7ef11597852db520db3a729,studenti.polito.it,-53.0,29.0,301713142.0,106002300.0,Students
5687,65:f8:ed:3b:20:b7,34a5a0719982199f148ac952a80655ac,studenti.polito.it,-75.0,,,,Students
5688,65:f8:ed:3b:88:ca,48467e13ae1d10de682888398332fdba,studenti.polito.it,-44.0,51.0,5513771.0,1872575.0,Students
5689,67:0:af:b1:3b:fd,e8f292eccaf9fbe6d43cd69e53bdab52,studenti.polito.it,-55.0,35.0,66246885.0,921932.0,Students
5690,67:8:63:71:27:2a,9298cb2b5ae790d1c3f9613cf178271e,studenti.polito.it,-55.0,38.0,78954.0,41119.0,Students
5691,67:9:5b:f3:6b:5e,81bddbc0d516f9b2f23a0827e30e9887,studenti.polito.it,-57.0,34.0,10530225.0,3164361.0,Students
5692,67:d:73:da:a6:18,26f22270efb5b304a7ca0e5b6edbf0d6,studenti.polito.it,-64.0,32.0,16339628.0,861844.0,Students
5693,67:17:b7:4c:0:21,e140c663918dd2317cb03ae430d5386c,polito.it,-63.0,29.0,161351687.0,15993489.0,Professor
5694,67:18:20:1d:f2:94,5f04ae1a857a623b8c2d341c119f7e06,studenti.polito.it,-57.0,36.0,200763044.0,12079095.0,Students
5695,67:19:38:cc:41:36,748ed12322f01cf4061e18bc1c746aea,studenti.polito.it,-60.0,32.0,1831402850.0,34466285.0,Students
5696,67:1a:ee:aa:98:88,e2a5f03b8a278c61b62ddc57e44ceae3,studenti.polito.it,-39.0,52.0,2956925.0,3152761.0,Students
5697,67:1c:75:96:57:1f,c0e3c5c1885f9456f47e95b2f6bdc403,studenti.polito.it,-53.0,43.0,126246236.0,3706699.0,Students
5698,67:1f:16:b9:50:63,1ed0bf71d84c4cf743a18697957cd6df,studenti.polito.it,-60.0,35.0,85221276.0,4664570.0,Students
5699,67:22:23:f9:f2:1a,1d97ccda5a513af5059a652aee6b598e,studenti.polito.it,-84.0,9.0,15619391.0,640048.0,Students
5700,67:22:2a:6c:ca:bc,1271a5684fa5482e7f64200f490d2e8c,studenti.polito.it,-54.0,42.0,20594217.0,46173912.0,Students
5701,67:23:c:98:a6:90,982759582777230545fb8e6a8ca05902,studenti.polito.it,-67.0,22.0,3307603.0,6015963.0,Students
5702,67:23:63:94:5d:59,bb696acedc138e738cf5fc79daca38c3,studenti.polito.it,-48.0,42.0,427302949.0,17437518.0,Students
5703,67:26:cc:72:27:12,4b1b77faf4ef037b84d2ebd1f4d7044d,studenti.polito.it,-56.0,39.0,13112391.0,1538315.0,Students
5704,67:28:25:91:29:81,0a3fc7452f532ff1b05f39c05f5a72ef,studenti.polito.it,-52.0,44.0,202314589.0,55660385.0,Students
5705,67:2a:7a:fe:3c:64,a972f5af5f1facf02d68af0236e3362d,studenti.polito.it,-45.0,49.0,18533384.0,196837353.0,Students
5706,67:2b:fe:19:2:55,6287b15aee5013be06773a2909e9ed16,studenti.polito.it,-50.0,39.0,11342226.0,1206660.0,Students
5707,67:2e:a9:43:94:e8,1477f161f27351ea665b30939f36d4d8,student.tuwien.ac.at,-64.0,29.0,26129451.0,6155291.0,External
5708,67:2f:f:1e:bb:80,876a240ee370579d0eb0c508ac8740ae,studenti.polito.it,-50.0,24.0,315964649.0,22667015.0,Students
5709,67:2f:28:2d:4c:1d,5a72db3694fef8ddd25472d1b32dab01,studenti.polito.it,-54.0,39.0,2806729.0,30306863.0,Students
5710,67:2f:44:c:9c:e6,37279782fa05def4399a85f6a1bbb7fb,studenti.polito.it,-56.0,34.0,30928248.0,3149153.0,Students
5711,67:30:7d:8c:11:f8,f4d465254ce713540460f9f0f6d38ae1,polito.it,-54.0,40.0,397645683.0,32302162.0,Professor
5712,67:31:9:ba:4c:1e,0ea48a12a5e59a3b93e16d38d87f51e5,studenti.polito.it,-78.0,4.0,7534.0,1943.0,Students
5713,67:31:3b:46:f7:ec,83c4bdd6bac3000cca8f8ec6cbcafaad,studenti.polito.it,-58.0,35.0,4248903.0,830224106.0,Students
5714,67:32:2b:95:9e:98,e54ace3e6d57822e2e4148f45e2466e2,studenti.polito.it,-50.0,45.0,514683568.0,13488713.0,Students
5715,67:33:be:b2:c7:27,80ced127c486f89b8c051148a712334e,polito.it,-52.0,41.0,268872.0,221820.0,Professor
5716,67:34:c8:53:f8:4,9b5e42bf192f2dad241fe340cb6f5e1a,studenti.polito.it,-55.0,39.0,30459721.0,3112068.0,Students
5717,67:35:8d:d1:76:57,0ada3b1c4ca89185b5c74c2bfe1dc505,studenti.polito.it,-52.0,42.0,7650144.0,1619179.0,Students
5718,67:3b:b4:d6:4:2c,3eadefd9f10c0add0962c4bfdbdb4640,studenti.polito.it,-51.0,45.0,1104242831.0,444865249.0,Students
5719,67:3b:c0:5b:ae:23,8b74d9084a680a75eb346db74d2e967b,studenti.polito.it,-54.0,33.0,13070620.0,15810812.0,Students
5720,67:3c:d7:4a:fd:e2,519fe2c451c2f4fe249e1a332aaf347e,studenti.polito.it,-57.0,37.0,1056285333.0,61594813.0,Students
5721,67:3f:27:30:df:10,c9436c2f24a3c3649d4b1fbfe0f94b07,studenti.polito.it,-60.0,37.0,185667450.0,22448044.0,Students
5722,67:42:37:b9:47:1c,05360b7a1fb0f398d1f4c1e5c87d5562,studenti.polito.it,-64.0,26.0,17321438.0,6681013.0,Students
5723,67:47:19:e:e0:a7,91a3e3d99e71d2b77033fa3632731c4a,polito.it,-56.0,38.0,602788123.0,14853035.0,Professor
5724,67:4a:e6:56:af:81,ca7591ecf8c540f5548977670c0ba111,studenti.polito.it,-78.0,13.0,130324.0,52293.0,Students
5725,67:4d:55:1f:2f:1f,52fcca848956f68f06784fcd25b611fe,studenti.polito.it,-39.0,55.0,37316599.0,6443442.0,Students
5726,67:51:38:8e:b4:c2,f0b532b5b6b57105d6ce24a8ff15bacd,studenti.polito.it,-46.0,45.0,407493.0,393420.0,Students
5727,67:52:20:b8:59:37,065f69f5312ae9b23f3fab9ef80383e0,studenti.polito.it,-45.0,46.0,105197.0,85341.0,Students
5728,67:53:3d:48:82:5d,d8ed1f77d6d633bd9cc9d36a4534f8c5,studenti.polito.it,-77.0,18.0,71823690.0,2763084.0,Students
5729,67:53:7d:c:24:5d,be8678babbfab104fc0d865fe4cb77fb,studenti.polito.it,-56.0,38.0,277700768.0,5344033.0,Students
5730,67:53:e3:1a:98:f4,528853b90360e4ad7c05aaf80457299f,polito.it,-68.0,25.0,640311422.0,36032083.0,Professor
5731,67:54:1d:61:40:d4,22a3957205fc8f98f0f900da7eb60e19,studenti.polito.it,-58.0,36.0,27847383.0,2781509.0,Students
5732,67:54:a1:ea:8c:75,b8edf25061773e31e27112f36182c82d,studenti.polito.it,-55.0,39.0,47076.0,29077.0,Students
5733,67:5a:87:6d:c6:4b,656a4eeb2f1fec52cd3f7fdf0357f3a9,studenti.polito.it,-52.0,35.0,2652437.0,402534.0,Students
5734,67:5b:20:ee:f7:38,45e97c7ec136c2c2483ccf400d6c33b4,studenti.polito.it,-60.0,36.0,571261.0,475271.0,Students
5735,67:5b:da:26:44:81,540e5e8bbdbd692eaa299d9b00d21107,studenti.polito.it,-48.0,47.0,10730100.0,2744936.0,Students
5736,67:5c:23:2a:c2:1f,12019d3fcf8958077b313eeefed9651b,polito.it,-55.0,39.0,154746087.0,153143312.0,Professor
5737,67:5c:6c:a7:79:af,6fc58256e451fac337cac1c06bd6913e,polito.it,-59.0,38.0,2336307.0,1580855.0,Professor
5738,67:5e:57:96:5:70,68da5b3ac0d9e5aac65119fc9f48d240,studenti.polito.it,-66.0,28.0,20314658.0,13224946.0,Students
5739,67:5f:35:b0:97:82,b0e8111280a494635fdabd3e202dab33,suu.edu,-47.0,47.0,1736329.0,194086.0,External
5740,67:61:54:57:7d:b3,19a54d01219a221841d5144aeadecf51,studenti.polito.it,-53.0,43.0,4035450329.0,162101137.0,Students
5741,67:65:d5:db:be:3d,29446347070043bffb8b820d05c54e7e,studenti.polito.it,-55.0,41.0,749405792.0,69649451.0,Students
5742,67:68:15:70:91:82,553db71f9f88e03679f9155b4d2c0001,studenti.polito.it,-59.0,32.0,462693026.0,14021315.0,Students
5743,67:6a:9b:b0:28:ec,bbdc8d8059205cd61f67b5a6dfca336c,studenti.polito.it,-51.0,35.0,3436411.0,694312.0,Students
5744,67:6b:c8:d2:7a:d6,15b8e915b00263f9f8e9175d7c373978,studenti.polito.it,-52.0,38.0,24398111.0,3932345.0,Students
5745,67:6c:24:c9:7c:ab,fa02000593a53adaaa02abc68479cba6,studenti.polito.it,-43.0,49.0,72934633.0,8234102.0,Students
5746,67:6e:d3:92:10:43,de9f603b22edf77a071bdf0a36c49d57,studenti.polito.it,-47.0,49.0,25545176.0,1544338.0,Students
5747,67:6f:70:b3:48:c0,c52e1be70f7f4b34ac4c758093566af4,studenti.polito.it,-71.0,21.0,2297212.0,22883318.0,Students
5748,67:71:a:9e:71:9c,a68868e975b98814a55062cc787a2f89,studenti.polito.it,-44.0,47.0,102528.0,175770.0,Students
5749,67:71:4e:79:e6:91,94dbac396e62e0c8ecdc60714f7e2243,polito.it,-50.0,46.0,43527929.0,7482122.0,Professor
5750,67:71:58:86:82:f2,e1e44af8dfb7f9df0f38209f3eb1d7fd,studenti.polito.it,-49.0,46.0,6299054.0,1027408.0,Students
5751,67:71:a7:19:7e:2d,5dc5e5a484e0bcbb725880f9b7c7d804,studenti.polito.it,-56.0,35.0,75001219.0,1756383.0,Students
5752,67:75:10:c3:48:3c,caf3f37cac319d6116a9fec82bf6215b,studenti.polito.it,-58.0,35.0,459348.0,249931.0,Students
5753,67:75:d0:ea:3:d9,f117bf1e621dca4cce7ddb5b8ff8b476,polito.it,-65.0,25.0,488194.0,294977.0,Professor
5754,67:75:ec:f0:e3:90,5774ce253776669bc325d3e3ad1000ef,studenti.polito.it,-47.0,43.0,11376277.0,1504205.0,Students
5755,67:7b:cc:4f:f:40,50c5f5df0f40b3776807987d88b33609,studenti.polito.it,-59.0,37.0,27068746.0,2349462.0,Students
5756,67:7d:9b:0:d2:48,9a61eed6250ad86c8af3dfbd52b2531e,studenti.polito.it,-58.0,34.0,7236823.0,10310296.0,Students
5757,67:7f:69:a0:b2:39,62c59d0e13f5927c8b8b3cf704b5ef27,studenti.polito.it,-48.0,40.0,126158964.0,207696496.0,Students
5758,67:80:d9:9e:c2:4c,1b911d5e645d57e261e2981700eada71,studenti.polito.it,-55.0,40.0,661254577.0,22185000.0,Students
5759,67:81:4:d3:ba:f9,1528b891211fdfa30489d8f1ffbb4c81,studenti.polito.it,-53.0,41.0,485770944.0,20612072.0,Students
5760,67:82:53:d5:ce:2f,35890b6db61ca7bfcc738241a8aa6a3f,studenti.polito.it,-58.0,36.0,248486.0,137007.0,Students
5761,67:82:d5:20:7d:fd,fc3eb894377587f452e2ad2da4f2afb8,polito.it,-55.0,36.0,63919096.0,18797056.0,Professor
5762,67:83:52:cd:d5:bc,e16efa9be5ce08525371e10942976aab,studenti.polito.it,-66.0,30.0,106816801.0,4821443.0,Students
5763,67:84:99:d5:17:24,cb3c749799f453615cb36f8212dcfe3d,studenti.polito.it,-50.0,45.0,31479793.0,2106038.0,Students
5764,67:86:13:28:9d:8e,341321d10991dae3705bdc24b67f7b6e,studenti.polito.it,-52.0,34.0,4623905.0,908843.0,Students
5765,67:86:73:be:db:a4,6c4a074118e594f435e37597d762e297,studenti.polito.it,-60.0,30.0,1760445.0,710942.0,Students
5766,67:89:57:f2:d6:b,3d6c88e6af0a70b2d212d819d48b0a8b,polito.it,-54.0,41.0,3536194650.0,296285458.0,Professor
5767,67:8a:b0:ab:c9:54,4261d6702d112052faf330a5ca4c1914,studenti.polito.it,-56.0,30.0,45856895.0,2370606.0,Students
5768,67:8e:64:f3:b5:13,4f8ed47b8abbd9063ab53e97fc87eb1d,studenti.polito.it,-84.0,12.0,149145523.0,6195445.0,Students
5769,67:8e:ca:b:cc:86,6b402e909aa8cb3b5902246d9e362441,studenti.polito.it,-50.0,41.0,16620450.0,1108961.0,Students
5770,67:8f:62:44:cd:6d,fcaa79b301c781513b003a19eae4a929,studenti.polito.it,-64.0,26.0,12071184.0,11525651.0,Students
5771,67:90:59:82:d1:67,aafe70f662b2bdcedce1494cfce58923,studenti.polito.it,-63.0,38.0,7459411.0,1249733.0,Students
5772,67:91:52:3e:e:a0,a24b6d9652a1ab6dbf0061c921d51f72,studenti.polito.it,-57.0,35.0,46847983.0,37673983.0,Students
5773,67:91:53:d1:c0:4b,1d85d8d0af05e795d59462b65477dd52,studenti.polito.it,-49.0,47.0,96153309.0,4403325.0,Students
5774,67:91:ff:92:c4:ea,f3327633808bf37e92f3511e41acc4c3,studenti.polito.it,-65.0,25.0,32316495.0,2935447.0,Students
5775,67:95:c:29:d5:a9,c42cdfc4c851d231b1ffe2f424b5a575,studenti.polito.it,-48.0,48.0,74779698.0,2802209.0,Students
5776,67:9f:a1:db:3c:fa,3de8f41b0d3fd7961be2485472c69fb7,polito.it,-58.0,34.0,1773431.0,1052274.0,Professor
5777,67:a3:d2:f3:f0:72,8dea0a6ce0a23d60f9b93837ffd5468c,studenti.polito.it,-79.0,8.0,23415226.0,4100855.0,Students
5778,67:a6:a:c7:73:e5,d7d4d0c66e90d4e903f3b583c8b898f8,studenti.polito.it,-45.0,46.0,310396.0,146094.0,Students
5779,67:a6:64:4:b2:e5,72cc6484dc1d2ff1950920b9b45799cc,studenti.polito.it,-48.0,47.0,480536173.0,17033086.0,Students
5780,67:ac:1b:9:46:f6,c9c5babf3e0c579ef69e3c56f663d4a8,studenti.polito.it,-49.0,45.0,2542110.0,1562130.0,Students
5781,67:ae:36:25:53:77,eacd5aeff25a4c75a0b76294b66db60f,studenti.polito.it,-60.0,35.0,35688595.0,3553751.0,Students
5782,67:af:e9:10:bb:68,d30ee15f1d1927c69f36f53fc984dbab,studenti.polito.it,-71.0,22.0,368899.0,176441.0,Students
5783,67:b0:72:52:2d:57,6ee8348dd419951d1586088e43ba7ff6,polito.it,-54.0,36.0,4638153.0,939622.0,Professor
5784,67:b3:1d:a:89:76,0220db3e8fc87734166bfbcdc47461c3,studenti.polito.it,-51.0,43.0,3403171.0,1759949.0,Students
5785,67:b5:0:f2:f0:e5,f14549da8bfd7a01d2fe9a05518c1bcf,studenti.polito.it,-54.0,34.0,29972003.0,1141219.0,Students
5786,67:b7:20:d5:31:de,3e628b14a902df6e7b1d47ce57cc49f5,studenti.polito.it,-76.0,12.0,34024.0,26444.0,Students
5787,67:b7:ac:ec:8f:7b,114fd3a52c57e4a82ed74cbcf31bc31c,polito.it,-52.0,44.0,13903460.0,8048000.0,Professor
5788,67:b8:c:4d:b8:95,597a4766d1f5b100c978e85fa88fe744,studenti.polito.it,-52.0,40.0,25242557.0,1473124.0,Students
5789,67:b8:e0:78:f7:d3,69a8b56e685cdef4f9cbc1df55225941,polito.it,-83.0,9.0,13260988.0,2650610.0,Professor
5790,67:ba:5b:bf:5d:41,d4871def59ce0d69611524db54737988,studenti.polito.it,-42.0,53.0,25150232.0,4272010.0,Students
5791,67:bb:46:23:da:a4,ee29bb69cae8478dc1eecf3c519d5d97,chalmers.se,-83.0,6.0,75174845.0,3959519.0,External
5792,67:bb:53:26:de:96,fb52b05b036a89a5115b3d9a8d1717c1,studenti.polito.it,-58.0,34.0,1354737786.0,23509654.0,Students
5793,67:bd:dd:5e:a9:66,cce0b1a5917f2ff7315808bdbd7f1803,ntnu.no,-66.0,23.0,13240337.0,840313.0,External
5794,67:c3:96:5f:fd:9e,7f398814ffd6b27bc6e9748854147171,studenti.polito.it,-65.0,28.0,21739334.0,1871055.0,Students
5795,67:c4:9b:e1:6d:a5,185026378e66939c13314420d8a4792e,studenti.polito.it,-60.0,31.0,84701297.0,222307052.0,Students
5796,67:c6:c8:f0:16:86,7184bbfebc95bbcdb0c00e27fc4195c8,studenti.polito.it,-59.0,34.0,62453718.0,2684147.0,Students
5797,67:cd:17:d8:6:d5,297c2dcb6d0540d71b9a92b3707b800d,polito.it,-66.0,27.0,153215580.0,6437292.0,Professor
5798,67:cd:31:f4:8f:53,1c331f0dab46ea433d07edd8779c1da4,studenti.polito.it,-63.0,17.0,65598841.0,1988313.0,Students
5799,67:cd:80:12:6:b0,752a86bdf9df4a9412b904862a137fc4,studenti.polito.it,-56.0,38.0,279807.0,200202.0,Students
5800,67:cf:af:8f:db:50,654ac91a09c868ccedfe8a7309260b11,studenti.polito.it,-53.0,39.0,532121648.0,12351744.0,Students
5801,67:d5:80:54:be:7e,1f79b4f76e4cf9c56ba800f6960e8c17,studenti.polito.it,-41.0,48.0,16011.0,234107.0,Students
5802,67:d6:61:da:30:70,954d239181e1650d5f325ea849759431,studenti.polito.it,-44.0,50.0,124895097.0,31552387.0,Students
5803,67:d7:85:21:4c:b6,84d7556110efba5f0bb3fbae8d8c8798,studenti.polito.it,-71.0,17.0,18811804.0,2428299.0,Students
5804,67:d8:f9:8b:3f:d9,a02968a6ca61a693b883c0e5befa6214,studenti.polito.it,-48.0,44.0,4986651.0,782729.0,Students
5805,67:da:19:10:bd:0,c4704f4434a676e6b446801df04cc57e,studenti.polito.it,-52.0,43.0,76977265.0,3077278.0,Students
5806,67:da:a9:7a:6:60,5c57ca72de7829319ae9e571f7238b45,polito.it,-55.0,41.0,1224117210.0,667689545.0,Professor
5807,67:da:ff:28:9f:55,c7baf43efc64e69d912a5fdd8f19166c,studenti.polito.it,-48.0,42.0,1421065.0,928440.0,Students
5808,67:db:31:c2:25:3e,93dd456bb973778e1095a40f284265a9,studenti.polito.it,-52.0,36.0,1077762.0,368476.0,Students
5809,67:df:83:be:76:71,0ea48a12a5e59a3b93e16d38d87f51e5,studenti.polito.it,-58.0,34.0,314779.0,160267.0,Students
5810,67:e1:c3:1a:8a:8b,7d5615664f8bb709aa95a7036bded528,studenti.polito.it,-62.0,31.0,590443983.0,15403119.0,Students
5811,67:e3:33:26:e1:d4,d9dabde0e7b79c1acb7f8b32e1280616,studenti.polito.it,-69.0,24.0,23544560.0,1464502.0,Students
5812,67:e3:b2:3e:be:cd,0ec84885fff72b88423cb3da84a397d0,studenti.polito.it,-47.0,43.0,551230.0,275039.0,Students
5813,67:e4:3d:a2:12:88,1b79cd1d38cecd06166b0802c6cf0c82,studenti.polito.it,-53.0,34.0,42570380.0,3459908.0,Students
5814,67:e6:59:1a:71:59,73ade29056de06db13fc3d4239634809,polito.it,-49.0,45.0,187925099.0,16794940.0,Professor
5815,67:e7:34:f:76:d3,eb45dd8798323732a705e595298bc382,studenti.polito.it,-67.0,29.0,17997147.0,5120208.0,Students
5816,67:e7:d3:87:d7:72,eb30735cb2d8f58d54a34d748943fbec,polito.it,-71.0,21.0,1703008.0,461913.0,Professor
5817,67:eb:29:b3:79:a7,f48eec033024d6b867800e9bcf0827bd,studenti.polito.it,-47.0,38.0,1578119.0,918193.0,Students
5818,67:f1:27:51:6c:15,c2ee354333f3604fe5ec88349fb32916,polito.it,-59.0,34.0,403144.0,187224.0,Professor
5819,67:f2:17:fd:e1:28,42a33ef31943249e1ea18d36c79eb6f7,studenti.polito.it,-71.0,23.0,437320.0,48025.0,Students
5820,67:f4:f:1a:b:82,40cbfbce005afda84a5e0bfcea68140f,studenti.polito.it,-57.0,40.0,385709590.0,8583678.0,Students
5821,67:f4:1a:7c:c5:9d,8666ded8fdb60792f447004ce30fb8a5,polito.it,-51.0,43.0,295456300.0,12256668.0,Professor
5822,67:f4:97:c9:fb:f,29fa9de6faaee449a06442f9161137d0,studenti.polito.it,-65.0,30.0,26674234.0,1074084.0,Students
5823,67:f5:7e:c2:b3:a7,d3bf73e3961815301b73567a6b3d42f4,studenti.polito.it,-54.0,31.0,18336569.0,2396316.0,Students
5824,67:f6:55:ca:5:fe,7803e7e479dbf99e205fb0b9a76db125,studenti.polito.it,-55.0,37.0,556905803.0,8682571.0,Students
5825,67:f8:9d:45:37:f9,3b039f894e0258fbc645295de2705813,studenti.polito.it,-47.0,49.0,271378809.0,6164350.0,Students
5826,67:f9:d5:1:5:b0,cece0c580afb558b99ea29293e41339b,studenti.polito.it,-57.0,33.0,49217858.0,10069707.0,Students
5827,67:fa:12:69:15:92,ac834572c08cfe9ef5f0358e70faa871,studenti.polito.it,-52.0,44.0,34686213.0,19716289.0,Students
5828,67:fa:ca:12:2c:f2,b8f1a42e642e830bc221187c05b1ec08,studenti.polito.it,-66.0,26.0,42412879.0,4865888.0,Students
5829,67:fb:9b:2f:40:66,e8eff47bd2e4d7c4db418e591d1b49e1,studenti.polito.it,-52.0,38.0,182502966.0,4087915.0,Students
5830,67:fc:4f:62:26:dc,5022897bcfd4e71e49561a2b2e537d4e,studenti.polito.it,-47.0,44.0,2948230300.0,56157567.0,Students
5831,69:15:eb:5d:e1:c2,8ce1af0d157bf4ba6cd3f3bc8d66117f,studenti.polito.it,-56.0,38.0,45014225.0,12585253.0,Students
5832,69:15:eb:5e:3b:6b,46984bcf6b74bf4549331aa0e3378365,netti,-71.0,26.0,8770585.0,3570791.0,External
5833,69:15:eb:5f:57:54,bb67048aadadb212b34c5455bd26fc71,studenti.polito.it,-69.0,23.0,8155.0,3107.0,Students
5834,69:15:eb:62:ae:7a,930c2d8caf6fba176bfc18c2076328a3,studenti.polito.it,-84.0,5.0,6244240568.0,154270846.0,Students
5835,69:15:eb:68:d9:ac,f9d1b6e13b0f989c9c5aceebe9004e97,polito.it,-74.0,18.0,7646501.0,3344769.0,Professor
5836,69:15:eb:6b:21:f,70d4a8558b7a16ae5270c5e9f7cf467f,polito.it,-79.0,13.0,166837619.0,18910251.0,Professor
5837,69:15:eb:6f:32:2d,8b58044adb3a9a294f69c6b7c9e491da,polito.it,-74.0,20.0,66330035.0,15283781.0,Professor
5838,69:15:eb:73:6b:dc,4e6f6184135228ccd45f8233d72a0363,edu.unife.it,-55.0,38.0,35427481.0,14868686.0,External
5839,69:15:eb:75:8d:e9,db37ff0ca7727d0e30c5ceb7bcaf4303,studenti.polito.it,-61.0,34.0,413918611.0,14654175.0,Students
5840,69:15:eb:7a:4b:8a,183136dcde6ddb7b86624890aff1f9db,studenti.polito.it,-57.0,36.0,303709802.0,7487926.0,Students
5841,69:15:eb:7e:5b:7d,7acd8e4849640463618b296e1922a1c6,studenti.polito.it,-61.0,32.0,258743207.0,18258399.0,Students
5842,69:15:eb:83:6c:cd,6dc20060f07178be2c45cde8a11b7860,polimi.it,-57.0,34.0,220437956.0,230422469.0,External
5843,69:15:eb:84:9f:d8,af5aa8f8860de80d49f49b8069e56875,studenti.polito.it,-64.0,30.0,31537961.0,11752056.0,Students
5844,69:15:eb:87:d9:b6,29024247ecc204b4953633782bb21a06,studenti.polito.it,-54.0,40.0,1574969735.0,48649072.0,Students
5845,69:15:eb:8a:93:bc,aa55ebec8b89dda952e97fc09e23b406,studenti.polito.it,-55.0,38.0,128220008.0,27138096.0,Students
5846,69:15:eb:8e:3e:d0,14487707738fced29dd7b9b5750e91b8,polito.it,-49.0,44.0,826851250.0,4206920.0,Professor
5847,69:15:eb:8e:62:93,535cbe87a13d41128bf25ee05692e501,studenti.polito.it,-75.0,21.0,476340249.0,261585675.0,Students
5848,69:15:eb:8e:c2:ea,58ab3bad5eb1448ff2c50c4c62da39fd,studenti.polito.it,-51.0,39.0,305550800.0,27401870.0,Students
5849,69:15:eb:8f:ba:f6,356764d622a7ba41f8413ab5271f3d59,studenti.polito.it,-68.0,24.0,149426275.0,8357218.0,Students
