,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,class
116,6b2a3c03ba50bddc58b4a931644a3d20084ecd7be8d02e6df956351d6eda8f36,0fbd155532dfad908474a2e91488946b3e11bb06524a56fa9657245542aafad2,studenti.polito.it,-50.0,41.0,7459651.0,2357503.0,Students
117,6ae3b077bc1ec34fd8df5b9aaa002b936f08c2537c72dce305d290a604ccabc0,fc73e387782d18ec4c646aa41ec920e39a3b465bf3b2e5e0db6eaca80264e5bf,studenti.polito.it,-84.0,7.0,21255.0,18170.0,Students
118,9e18a185f06670120e88eab780c5d2f18a655d823f4d867db61c94eda10fdcd4,c6aae4730624bb483337fb360ad5400f02cb7d2ce03303c8fd7b42a36e43f45b,studenti.polito.it,-38.0,56.0,655257.0,815238.0,Students
119,4400d97501d9583932ebd6224e95fb730e8038099217bf92a17afb1a5f188d16,b853cf1f81b243edfd19f03cca1be9135a96bced01c335c56e067bc142211d27,studenti.polito.it,-55.0,33.0,19539604.0,2519833.0,Students
120,cb551b4e1154bf52da78c9546a859ae467da91bbbb2d12a1c88915189fde1da2,08d7d9dea53c243889317909c4c7ceaf115a4474de5093d21e3c65bd92015ff4,studenti.polito.it,-43.0,51.0,16982724.0,1276624.0,Students
121,4d3ac3e6f8b15dc69f290fa19fe7b6031398dac2a3e50284b096a1f99272c933,ac004c96facdf37056d4f9e9b0cc2e450935db343106294d77ad83333da2d8c9,studenti.polito.it,-53.0,44.0,124110880.0,176069120.0,Students
122,6770abb246aaa77702da424bf9cbe814107d24760b9ded6b6e348e284ae054b2,d00a8ce7c74e35a6a1438b0f35af2a422c5bc388ccd57e36a24529ba33534842,studenti.polito.it,-45.0,53.0,31575087.0,23166737.0,Students
123,0ed2c194a86e5ed91e1339bbd5681d35eab0a38608c969618af54e61aed7b434,7289a0b15b21360e714d03d92661d053bd5d04211d1f1ebed5c8570936043bac,studenti.polito.it,-59.0,34.0,6658550.0,1521075.0,Students
124,1ebf468c5b0478de8e2bd2d98acdb2a6e8862e2af440ca8e4a4404a6d5268656,cfcfbe03b95285ca6ff5896356bf61d4b24d5260cbb9f70178517c18cb131127,studenti.polito.it,-57.0,36.0,77532835.0,2463548.0,Students
125,afa395c8937f77c0dae168e3b4203d9730f01de532579f78b149c3133e271203,3f28e7b45a60d484c9a2a1b8305c25592899d40c8013b5eb03b74748ebcff566,studenti.polito.it,-53.0,40.0,86974277.0,4950915.0,Students
126,6445cb3799ee7223898eed5aa4dc13fe29f93bd088594d88d91800d464aefc28,e7103af052afab9e9efea52bcf67e26827753b024ffd5db1a4b363e7e789ed55,studenti.polito.it,-34.0,62.0,13484025.0,40019684.0,Students
127,1295ee81aad2eabece487e3f5ee7585f3b48393d86b999ac170f00e18c46bffc,3328075b692e290811ccb118c66f7d76aca00830ce7f1881b9f00cd1e6b34642,studenti.polito.it,-54.0,39.0,307487.0,193888.0,Students
128,85ae25d7d673bd93a416ffefcc0acb156c647e2f8b9a3f29e150c7ee49b5dde7,1391445f32db939727403dab6da94abf83d514bbcef51c8714fa092a3f0a763a,polito.it,-50.0,35.0,14598331.0,554127.0,Professor
129,91442664ba7806722163e8ef7564a44d374f020c4329f571c6c5c5171e379024,261b062572c87cab098e8503a939124036b9089bfd0cf3ea310adf04ba4f793a,studenti.polito.it,-57.0,37.0,1230374.0,1550225.0,Students
130,2fb780e046940bcafcad2bd90d1e9ddf8fb1603ba9f6416297a0f0879b15e5e6,4d1e77712b540b64eabb21825d4a800a868b67acffbb927dbee9c5fe17121bf7,studenti.polito.it,-55.0,41.0,47039285.0,3482669.0,Students
131,0f1ca6ea46702b400e38eb5e49e3ec35b6d19cdaa2f3ae8d3a9f3a57c059d63f,92eaa3fa28256586f7d744a620d0085b6181e4082efbb99cb17054d38e80d288,studenti.polito.it,-50.0,37.0,31740188.0,1592737.0,Students
132,b3144dd331168cc8a365e5e1188c2a2863e8ef19c674ce62e7d927cbda2ff7f9,0392c5d1f54ed6b83cda9f383be31f03c24a00ddb8885aca3f82a7169cef34d9,studenti.polito.it,-39.0,55.0,146760432.0,8087363838.0,Students
133,82b7210b6d578dcc8fdbad8fa87c53171e5d02038a70de49c4683c92e089c33b,a69f0ce064905ae694ddc26f6aec10b288a3f5da84092a35ec85ee95e136b107,polito.it,-53.0,41.0,7790312.0,975548.0,Professor
134,c18237fdd4b19d5951c9416972ae260972463a97dd5f74a5c938fb25b2388412,4a34766180190ec8fbd09c2b006d066d3dd2ced9fec5c38233a738e6a7e7c637,studenti.polito.it,-67.0,40.0,31471514.0,2764998.0,Students
135,f5bc5fc4ea5bf8a07c8fef6e49c269bd95022f18e33adf3f1f5f185486acf601,1a25675f2cdae69919e44ee8ae9b7a7a339e7b797473c74b39e91a12dcaa4a9c,studenti.polito.it,-54.0,41.0,10010844.0,4176142.0,Students
136,c7c27cf0c1f84f65236122aa5a9c30c76f8e1a4a2685da67ce030b664a0cea3c,f61af2aa893d6b46f1d9d6a958b40596c7f11334a71f1602aa70051802530e61,studenti.polito.it,-55.0,35.0,133553468.0,4364054.0,Students
137,64186c725c1d2db13a1fda1ee936450c652ae8c36dc781231f9bf481f51f4716,02ca0e243734b566841b81d4c325e32716f3eee38bae5de7194861318be04c3d,studenti.polito.it,-74.0,20.0,2792279.0,1070640.0,Students
138,e3ffd42f8e9c97d4c6228ee2cbaf78a8be5d8b43b12886dd454f6e838067f3c1,a01676129b19ea8fcbc2b3df979dacb7e447559aec257a0c577f04860f2453e5,studenti.polito.it,-56.0,36.0,41111918.0,1774465.0,Students
139,9d3c97a034f594fd7349d6bae3e691c688bf05ac13e1206b8385517c8dfaa2e1,2fccf4c705e3120fcb2ac8f01df59d74ee17ddc519cc227c819b862ce8265ac6,studenti.polito.it,-51.0,43.0,3353565.0,5097200.0,Students
140,3792b262f5b53d4eda54e0ff72982475b87c0de5e90380de48456721bfc89e5d,2551d51df25ada72f8205d00e5ed0f7bfcab0805343e5687a77567a5e02efcd7,studenti.polito.it,-82.0,7.0,236866.0,265393.0,Students
141,1b3ceb071cbf4f2f0653e6318ca973a1bddb6aceb99d9b73732aef4bc9023846,9cb7f09e0783ec3c6d1dff663d55ae54ade7dc7d08dc99f93b9d1fd083df5824,studenti.polito.it,-48.0,47.0,29809937.0,3034252.0,Students
142,ad6f89e95db939cc1086b2420f674006e78d049a01792aad68eee1f58cc8b044,0392c5d1f54ed6b83cda9f383be31f03c24a00ddb8885aca3f82a7169cef34d9,studenti.polito.it,-52.0,42.0,28182883.0,2522276.0,Students
143,71b094de3258276fc2e4d07fa51deedaa1dcaa04da092fb3277cd55207598b12,ff8a297e2c783e353e4b4d03ee5aeadb4170b8a32b65745308fa65b414aa8fee,studenti.polito.it,-37.0,55.0,65080836.0,2587647.0,Students
144,e86e70c78d9dc3691476322e1edba0591b954a241ee3e239a616f6a24bf5b4a5,a376e688738d35e0fc624100e38b0e05005d1852dffcad045193e2748222bebc,studenti.polito.it,-47.0,39.0,2023013.0,2301204.0,Students
145,3afda77cfe8fef0e0f110f6f8607abc692dee94f835628f2eced5ac8d7fe6a08,a51cd5adc17fffeaa46170a4f0faf7b98ab35e5df976f90e83cdf573ffe297dd,studenti.polito.it,-59.0,36.0,68338919.0,3526122.0,Students
146,7380bf4cab784b732b0ce82db3826b32b8222700781e8b2a02d21987a62e5299,fcfa2739da3494d97e30bc6ddaf85d2525ee9cae51dd305243cabed4d1f90fb5,studenti.polito.it,-60.0,25.0,38817019.0,6008587.0,Students
147,ad5dfa69eba25d983ad1cc25bdd1e94dfee96e61c563406c00f7f0faf841b974,cb15af2d1395949f714ced1f7958e61dcf7bd1e4772e352e50f8774a62b4ea0f,studenti.polito.it,-76.0,15.0,1191089.0,644801.0,Students
148,c7739b2d67604cfd401bcbfd04c6f4d33590cff98a3c9d5cd3535fcd030b693d,4f6acd7fcc9529ce2bf20bcf6e574abebe7876219096ec777e4dbdbc9793725b,studenti.polito.it,-59.0,34.0,307673534.0,7348884.0,Students
149,156f0f896ae2d328f65ca0464416327736e189d4b2e344a4476bffe9d36c4255,abdc48b710e0294410dd8b8531671e4e13652ac28755e74d3ccf97260c453233,polito.it,-59.0,39.0,726474984.0,6577464.0,Professor
150,e764786eef353fd36cdd19dea3bfa8bd2e3237ecc94ff0f08b092a4dc3549d36,a45714ccc3f9b80134737232c017a4c6949475ee21b7ffacea840e904315f2f2,polito.it,-69.0,5.0,496031717.0,43283813.0,Professor
151,8406f87b098c5b366ab23b3eb59edca5a317c2ab127f0a91500a531ceb5e0bc0,0b4e83818ef7911eb990515d3f0861e3aa6f954d3b57c9a06a2fa4f48c6372bb,polito.it,-71.0,14.0,17827877.0,827543.0,Professor
152,c48bdc26334b6efedabc15d7e074f9086f36ceebb346ff1fd69d3ae17f4df70c,8d58f26b14f3d604b2b558613c28c5d026bd59d2bc44b1d9a7a30a7f10d41d52,studenti.polito.it,-50.0,43.0,361903613.0,134301752.0,Students
153,26e20331e0edc52b77000a54c6f9e51e1e28485eaabb88893f5f02989d351d01,6f8359a7a63370f11eb68bbf73b2daae405a3e535001e22e58ef2226fa78a3e2,polito.it,-72.0,29.0,0.0,461524.0,Professor
154,a35d8ccbfa0f7790d6602f6fdeeb877b41234722c8cb45ad7b8af562373dfdc5,1fc6d4cbe750280984673a1bb0ef4c3c3b87116ab359341a4a05405425581406,studenti.polito.it,-42.0,53.0,20207287.0,96815682.0,Students
155,20d9e0d1709cbffb588231c6303daeed081e01bd4465b5fcac1599c6c1c23d81,eed40d1973a459bbc54f2e96d5a9ee3857024baa3fad067a089af168df2472e5,studenti.polito.it,-53.0,41.0,30943651.0,46410301.0,Students
156,dd45798b74d93f6c003a1834846f6f40e666af799a4fcd3bbbb035108b4c0b04,efc1b45f984b42783f5cf584050af45180b590418366bbf87739ec032abf412a,polito.it,-51.0,41.0,134993.0,81700.0,Professor
157,bc9b7dd7d7e59c6f81ee64c51cb965bf421ca93f001c976c8afa65df16b46dfa,7dd3e30c1b864ed745e79f30b2908966f1cd98309edee4264076cdc4467d035c,studenti.polito.it,-60.0,34.0,2789050.0,1575104.0,Students
158,5aed64d81ad4777de2fda63fa3f84aa718c380260d83baf3574aa61e32e99c67,bb78c39b2c8678d3e11f4b8f6c84f81ce3bcf6bdb8f895736b0dd38c0f8858c0,studenti.polito.it,-50.0,44.0,744034.0,626735.0,Students
159,68a884b2ec118e186fb696f108b7fe89a083d9c00b878eb8043daa91c1882129,c072dbc42f2a06185d910d9b21e101ed0d5ee798f9c0114c8e65541b0dda79b8,polito.it,-65.0,28.0,16664108.0,4913382.0,Professor
160,071e200335095b8b3f74b693280bdbd27f098258b19527f5aef3361c7dec2b59,354a4b32871d3a1dd4d1e1a937d03109576d9023a0303f8b0efbb33a0b0f852c,studenti.polito.it,-49.0,46.0,99392777.0,3386928.0,Students
161,4d3fe134dfa5796d0cfa3f628233894e4f0121a9e53bf24e1ba3e17d81ee863d,cdf4697363bcb7f976b06abb1769ac956fdcaceae75ddb0aaaeab4ff5d7025de,studenti.polito.it,-57.0,37.0,89881139.0,8220676.0,Students
162,3ca4549bb2a0b198aa3db0d28dc8655f1f1a876df107ce0177de88ebc1a5d84f,b601f27c3bf9bb5bc3d4eb8def442a1cceffd575eee886987b4d78b974d64eac,studenti.polito.it,-57.0,36.0,463284049.0,10596142.0,Students
163,28d9431ceff76366de4a044a33239d16d5475e7dc19f3e28e8b9f506d47f744d,1d0f01c5bec3bdfb0f00af4b0cc32871bb60251eeef04c0c1226d8b97b69aa22,studenti.polito.it,-64.0,22.0,893043942.0,80121329.0,Students
164,2b4f66142f73ba1ed6e16df589ab3f1300a1e700dfdf55413bfb9b8bd74701b0,99cfab9f5d8b62575145a1358f01a27b2619793ba9e1cc5bbbce84b90925636e,studenti.polito.it,-45.0,40.0,10939466.0,6669924.0,Students
165,dd6c67fc070ba2fd084321675114081ce7a8eba6e8221d3f69c82ed2418b4d8e,e4e8453c47c3a2a8f47839506da54007e9289641d49f26be4ae14d71e273e4fd,studenti.polito.it,-51.0,42.0,60349693.0,2981700.0,Students
166,36cbc23a3613d214e229aa107e7c640529bae97dab410614fcb7a9a04c5b3054,c03470b9a94ba3f13378209b9f1e97051f6880abae7ec4568c923d06bc302d21,studenti.polito.it,-46.0,53.0,80830865.0,83937845.0,Students
167,8efbb5c5f7108b6d71b0954171dc3373b84c5253c889d9a7a05c5921cff7bd01,603dc162bd444baf1c19ed02e9b4a2cf72f6fcde531debc383f4f9f71d973519,studenti.polito.it,-55.0,38.0,21554645.0,2331557.0,Students
168,78195b59ca2318b1fe0a6b951ee03664fa327361b5b79d2f6846b937551ad70a,373cb80076b03f0d1260698d71531c52b9ef32c36bfb4cad39e1e2031d969601,studenti.polito.it,-46.0,44.0,15386047.0,3496552.0,Students
169,ae23b025503b425c936d7055bf01218568997df30f7c543036c6e2af4d18b6e4,bc7e3925d0e41a31eac9e71b1c4e145385b19e75f51faec494d8d351d62af7f5,studenti.polito.it,-55.0,37.0,2287138.0,817674.0,Students
170,898180353c850e5a4cac750f9862eeae37219c97fce066da3305981b715f4eec,f6073c26823d78ec25cf73ec3ebce5db82d7e72dcda97227b017b55f00a91c04,studenti.polito.it,-55.0,35.0,99615485.0,8248560.0,Students
171,e254e8353ff153ed9646b1f2fb953f641ed63c5a8124fc2d2bb015d581bba7a7,bcb1df09064d4861c7590a980b5ab04fb1ecea1cd891707fe669aceaa769995d,studenti.polito.it,-90.0,4.0,740975.0,695135.0,Students
172,965d8781d0795a7b7d139447660b17a7ad475f663ec3b3115cab16613ac8d916,7ccd24df507ab1ccc7a97c380d81ba7b7bc77b8da28516d9ee7875bd0508498b,studenti.polito.it,-61.0,21.0,435082027.0,9860192.0,Students
173,ccd3bdb94219ddc81df1b84d95ebbecd7cedcd8953970931e1ddd4cea9ce1d36,5ffea08989f05c298511de1dad754aead1e2b550eb39646f759024ff952cb9a7,polito.it,-80.0,6.0,20243.0,15533.0,Professor
174,b84d47cf31fc211e708edc19d94c1479ce84e7fb87d9753053902c16e87885cf,0c6c642faff10c947edec30c9c6e61d639fa5b177a47766a2c7ab1cb0ab0905b,studenti.polito.it,-52.0,42.0,32054204.0,2729585.0,Students
175,05e393028a103b50fa3dedffdac3ccca8ab615de3b3f07b3b3569ad796f86d06,90986d901a97346bf88c6f904e9fe037a24924af4690213a95de84eb94fd454d,studenti.polito.it,-50.0,43.0,85776186.0,4661616.0,Students
176,a6e9ba25a845965a0cb3fcf9966140e79b25c29b0efd54da9f561e926ae86423,4575d0139b133d2520ee8078b7efb050262fd077ec260e3215ce44d81d15210d,fe.up.pt,-84.0,5.0,871433.0,669165.0,External
177,39d491c7a6c7c3416cc428398e7cfc95e7564de5489f6aa2698d21b561c84de2,0253ad1e8872f6882471e14d339d0238c875b22d0984bff133492b068abaceff,studenti.polito.it,-61.0,34.0,670734.0,442508.0,Students
178,9364543707d722fa79db40d07d7ee3e92eac2d2fe6a564e81dcf5fc7d8915fb1,e60b10feed9e88b3a261a65854e17ff693406e01edb9de4c2c7f1a0c807d0490,studenti.polito.it,-55.0,40.0,52953536.0,2143612.0,Students
179,d9278b53c83c35f1cb85a901674db258c5cbfd8116693e296bfff9a108ed4a70,324a2084fd260c45214844758aa0e20e291745e02ed4d35bb764298c6bb62833,studenti.polito.it,-61.0,32.0,21754376.0,24502512.0,Students
180,d26954084ce572be1f42cb55718ba964d9031bfaaf98854c2b5f946ec6f68e34,d5ab9baef17a345b50f26419bb811d2906e7db6065cd170cf949a20bec365024,studenti.polito.it,-69.0,20.0,15845786.0,1870514.0,Students
181,f3c5469efebadf6847ce647cad1bed4cf224e246eb615efce9809ce8ef396116,1af7084097382059e8187f39e4502a1d1b3e9a5d5ac6249ff90b82700e8b0839,studenti.polito.it,-55.0,36.0,8016.0,2879.0,Students
182,56d719b3935bcf2a66e3f62f4705b792f667f200896946da6b431748f806b00a,2be329c4356c68fcb9ddbe9b7e7b6168836162af0e74c704f3e0faf1d7430a20,polito.it,-68.0,22.0,41542681.0,8373689.0,Professor
183,c656a3a800d0d32014281e3c7fa9a552f9dd83fbffcd1c018c3f7e98e3d0dea7,f0df6ca2880e5ecdfa4a39e384e2148b2c22b193cad882321389c490f7bc6b8e,studenti.polito.it,-75.0,16.0,229052537.0,74145477.0,Students
184,f54e8a4ef687817041295b4f79d9dd33e14904c05b78a08d931539a9c0125165,ebe59c02c00ed518e1452a918a05a6c9fc70543c16f12a6f887fbf75d5292738,studenti.polito.it,-60.0,34.0,14633158.0,3951979.0,Students
185,69dfb76cfc7057bdd95d481459212094ff517a87308463d43f07242e3d07476a,b80d4dab48599d73c49050c25679aebc82a0eedec5061619935cac24007d6c17,studenti.polito.it,-56.0,36.0,1149594.0,612120.0,Students
186,7c16a31674324720781e57a1223845777eaa6b37cb79714dd7cba53f04a621e8,120860b07e80cc777384826b256323d989654dea7ce973001a48eba7b6704e33,studenti.polito.it,-83.0,10.0,71700977.0,1996580.0,Students
187,768b73e9f6f52add6ea87d0f65cfbb2fc963dbc1be089719dbecdacbb7355e8c,2d2739c3da02dfe2036f141de3588c76ce16ace73887ed922d57d3d11a47ecfa,studenti.polito.it,-69.0,26.0,6465288.0,1860373.0,Students
188,d6366935548b74de6f447d89b44279c137af0e7a66eefbbc76c535a9c554ed19,4ea14c203a1e3c02a2279ccecda5a17013d96fb38f8443b23ddaad8cbcb70010,edu.unito.it,-53.0,40.0,19461621.0,1729620.0,External
189,165e7b5055ddfbac6a425d590484a870a7d4b410607f7813a2b66e2800da9856,d75de1658a9ddc9e9deae62d62c2bc368626202936ef45eee276238d6189a397,studenti.polito.it,-54.0,34.0,2924333.0,751076.0,Students
190,a0fcc160d191eb00e9a81a1a64443a284cc8d8b20ad9668699a80d4df8b9b40c,76e9a658cd8c2342576528d25b1d3e4d426bcf44cbbafcbe8a12850bff53e791,polito.guest,-77.0,13.0,3054067.0,2606910.0,External
191,9bf2f9e4b3a7120e7e6912b3377b0b37fcde7876ede2421107f8491dc0d7b2c3,4c9d0a33495bee233a2eca8437e71f685641e639480ac75d01d7af88b87e7eb2,studenti.polito.it,-74.0,14.0,1194747.0,716937.0,Students
192,0af0bf955d00fd55c33111847eee5af2509e06f49b0a5ebd7d74dc8d12752411,498a5acd873e17099ec950db2ab3d5002b2170f6f4d85d266fe7f3eb6d869012,studenti.polito.it,-55.0,42.0,44930185.0,12175999.0,Students
193,d82fa945b85a906ada39f867b5202c6e759b5a3790eb76b98645def0d00bf4e0,11f0cc47091c1a083f1c6935ce4d483dc6c3999499c4df150e9d9dd54f0a24ed,studenti.polito.it,-54.0,39.0,1165867.0,14212897.0,Students
194,91fea9ec40782fcdbd6bf4179d8bfbf743262c7574bb6e40a5f39c501c9f29ba,83e88fab48c3d418a7ef4e75e186e909737db0fdda38206bb95faa3e77c89861,studenti.polito.it,-41.0,49.0,15335079.0,8939202.0,Students
195,a42d377309577bd16eeca95ee9c7894297e76a0e9af27f9f23369c3c7717a137,5e872750681b0b703122374e4667b8350c4c5efe9b5a2cc64c6b39f1198337b5,studenti.polito.it,-64.0,30.0,409018064.0,9079651.0,Students
196,cf2b1c0754dd8ba802545300a95d55c4d58e3df0b9d9e7d7bd8b0ff5bf70aee5,726a158ae35e28b78cfed2e6e7a3c23b4c19e9e592f3f1e4ab6702725d4223a1,studenti.polito.it,-66.0,28.0,1455243.0,848648.0,Students
197,832038da9b5dedf68cbb623d9831310e7e655edde380549cf8dab41a130c1da3,1b34e95bbc9d18e97923859d32ba9c8baf7690893ddddb4928a279b35dd5fe77,studenti.polito.it,-59.0,36.0,119687991.0,18031319.0,Students
198,c1f313e17f642823e570ffa67fcdf2e31ddc599e803e8539d035ba7d7f63cf7c,2500f340e39627c7c4f587ed6845aa1cf41199296c9bddf617ababb44a575ddf,studenti.polito.it,-64.0,28.0,35579027.0,1016605.0,Students
199,90cb86a2c292ef5c0cdfcfb3efded66731c774f46c7feee92b547a5446284a6d,63e4856e1a2fa53a4ca8db8721ce04dd792700826c6cf1566bce9a99b0b04ad3,studenti.polito.it,-48.0,46.0,3484449.0,835568.0,Students
200,c700345b3b2f4e58957d5e64b2ad37024d3ac1a2764dd8ca5f8024222eb9e574,5387824bcc06779a1ad8b95eb6cd9ceb70a2369f63bfc90bba93b6d2a9614764,polito.it,-79.0,14.0,74662554.0,5055411.0,Professor
201,2e2d25d9b2f881b3e97f0cef7304546cd243572aa7f7d70deb2ac6c7ce8a5289,aef32b655f5972e6b12896a4109cea073d64be127d78933fe54305a9d2d57305,studenti.polito.it,-51.0,41.0,324231403.0,11421725.0,Students
202,2faeb718f032e2c216c866b7496929fa7a063ed70bc6e9f829d691f150239c05,a8cd402299d85e8784589f300e12c98c4941bb3fc25485b8ed69bc4f2498c73e,tr.pte.hu,-68.0,26.0,427442228.0,20092129.0,External
203,68336791a715d5cc77ce3767b0a87c9a5d3a9e8af80a937996b7d8c632853c7e,76ada955f4c90550e4e01368b27492ec93ebe2d43da356076d1fd94205601dca,studenti.polito.it,-55.0,38.0,26117409.0,2730676.0,Students
204,44769c67922f1b7902b1938fc28f1a33bc9318205a76f57e90bfb35933828471,93d2bf302467b59daf4053572665b24da9d8e5c9c6629f3a59c962c7b18ae098,polito.it,-58.0,35.0,579925.0,430239.0,Professor
205,ea3ec156464f007884a915205078976376c32d8d10af2b96c29bf8cf252ede73,825b7cb81c0a9455bd482ce6be71ff5209ac84bded0e434bb21ac287b5c4db8c,studenti.polito.it,-57.0,36.0,2653276.0,810284.0,Students
206,07498bc2391e11b82a9b47c903aa6bc12d0c83bd630ab394bb00f5bb0053a768,1d55e00fc470bd124d8e334a1e054db393448c5563aaad9ee4e43e763cc285fe,studenti.polito.it,-47.0,43.0,119067950.0,2824764.0,Students
207,680fcebb9979cb4e374dfb5c9b6f9e846a215f45247646f55e20ccffaee7dd8f,e364fbb68b300bfa21dddbbcd4dfec9e8c7fa5cb71d0fd92f043bd66c8081902,studenti.polito.it,-70.0,24.0,216612.0,3002800.0,Students
208,0ba4152dd3c10aaad08ecd60c9c45ec6f666bf27a062d508c0af33d4edd28eaf,f28afca4a645a3bc47c3ba426401325cdb1e0c796a629e902a48a6dfb73e43b5,studenti.polito.it,-55.0,38.0,31041708.0,1984620.0,Students
209,c2108191ccdea7854eb4d9a2e210f0207a5a6b411ee87c0af04d3a28723e607e,0453c631265334502547a22584b6121d88f5143a05c0c172f24d1d96a362bdb7,studenti.polito.it,,,,,Students
210,dd7f9d1397210ab4fd9f55abc6658f640abc5c844c778d3764d34334a525df90,f522aa8c72637d995a2c6e9d9f8cf22f24472b52ecba14bcc278db1b9a48d8ab,studenti.polito.it,-53.0,33.0,210662.0,52748.0,Students
211,5b5a13ae685a04b6f5d412ce1774f3639a5c70d08f9510bda47dafba9bf022da,bbf1331aa9a18a7a6a765a6a3c289f087b1078683cf1d18d5f4cad1d42f2fdc4,studenti.polito.it,-61.0,31.0,344050744.0,4672786.0,Students
212,95cf4087da0715569fe9fbac940fe8f4f7eb98f556bec59482cbae2e43b96875,dd6cd9a40ea3eb06b85b0f2a055d44ae8395cce4865d11adfd1f131a9ce54e26,studenti.polito.it,-55.0,38.0,57618463.0,1900910921.0,Students
213,d8a4f0a1492949d2087c735a81d2c98b4d393743aba31747606815749b1326fa,88904beee6f140e3c63d9dc5bf870c926791b25606afb0c342f619f319a6ad6d,polito.it,-54.0,33.0,3209590.0,443541.0,Professor
214,8e99f99d654a0b337566f9b697365a84d37349664d118ca5d0cc675e7507b904,f9e51f854478a9389e5f5b33fa2f00002db61945020d3a87cd41057720148e76,studenti.polito.it,-49.0,46.0,51638282.0,47481265.0,Students
215,a68ca272e63b7ae627812cbfd3585f4fac74af51f4b8c1d3ed51befa3678d9ad,1a56723aa5cd8052944bc1cda528b7c7ba9a4fe22ee3c0de50f43a332a92cdb9,studenti.polito.it,-54.0,40.0,27254539.0,3234755.0,Students
216,6156254f6843b7c0125bbdda838499aaa98e4f3c8db784699ef423c1f39165ff,368f2cef036191fe58a16033375d4c7aa1f245234893b34c48e9fc9b662a2eb2,studenti.polito.it,-62.0,33.0,4963955.0,1811794.0,Students
217,da4cbe77b8385b130c09c4dc09862502e827dfacb7d2b0ef6b2c1a7f94f765c5,785bf11ed69b26e347ff806ddacdb24800b5b8873a52e60d9f27d6e24918d6c8,liu.se,-67.0,28.0,1429213.0,368724.0,External
218,613635dcd55abd372dbc09173e190aeee54c2a73a1e75c1b08a0dca20d4e07f8,7c9ac7e36883b6ffb0f8df2233dd39cb2e2ca866ba1bae80aad04da132924d41,studenti.polito.it,-78.0,15.0,184028375.0,9891848.0,Students
219,25d59a35abb97d09b6ae33ba454c1a4ec0ba155d90832dd48772879c1b0a6057,579d72ba8107965c7ff92357175fc767a68d9b2af41b72aa6106eccd49ebfc2a,studenti.polito.it,-68.0,25.0,2403688.0,564232.0,Students
220,8f49dce08c9496ec30fa90defe544dac60b698c25dc2ad805ee30a8b504da39f,82edeac917087383da79fbfe68241d6c0a3c552a26b09285872c33d82b6f47d1,studenti.polito.it,-72.0,23.0,46411458.0,4802451.0,Students
221,9add667a6d3ca36aaf830f4160d1f74c750bea0ce0d7d52ae28f08b5b484ad5d,2eb8eb612fdacd68455f1336e3a9bececd791d84d0aa8acf9ae4f1105ad0c218,studenti.polito.it,-61.0,32.0,3314634.0,1802096.0,Students
222,11319229c4ab8b48b29b8768100b96647e7e53f45f968ae6f168610c7a3ad72f,2dda6b2a862b3a610ddf4a51c2dbea834618e06d520723ae000499e86f4e21e4,studenti.polito.it,-48.0,47.0,258788940.0,3310070696.0,Students
223,0de254d0eb10dbe2b67998336d37c005ec77a9543624b7d405a6583fd1e69c9d,638ae22ca4edfdfae67d321f078c0aaa2083536976a52d0f22fe154fe56cc440,studenti.polito.it,-51.0,39.0,101219104.0,23430387.0,Students
224,0e8be430a6ef7580d17095f69c07bab6c71185418324348b4da222f6f1f64c89,7805e80098e5a586095b0121bb885fde2ca7a018e79a67346a453aba82238c49,studenti.polito.it,-60.0,36.0,8684916.0,15339259.0,Students
225,3e4ce6c69eea0475344e85a4c21ba3da04e944c770929e1061d4b05457e626c6,3710d775598e596ec4dd93c113b967abf30fb1d8e245c7ecda49b05a64e97d83,studenti.polito.it,-53.0,41.0,642119954.0,39372872.0,Students
226,4647f0f1111908de26270eff30b1c9e7b06542471ba91f2b6c5aca581c8699ee,0bb928e3eb5b0cb351c6ee725fa41f54e44758d5ffba1c046e1a9599eb079d43,studenti.polito.it,-54.0,40.0,204887186.0,5447569.0,Students
227,5b74b522e976d53c9375b5fcfb96e0885d951ee7c551572456c53f1edfc56a16,a025f1a32266e1842f332438f5468728fbc5fab8568dad17ff7c4e2b49906215,studenti.polito.it,-54.0,38.0,22498424.0,15285830.0,Students
228,d2c9ad3a50856620dc14879f5529046c074e2b6e43cc2d03012e82996d6db3d8,5fc7c72aabddc097e17c248954416b16a9deca6208c9d16bec70d07ad182aa15,studenti.polito.it,-53.0,39.0,54400693.0,36637652.0,Students
229,0ea0dc8ada8e3ec0394a780a5ed6d7a91cf8cbf07db9ae980cad1c8b9876956f,012cd233c767672b6520706e1592f44513ce08dee68cf63568f32320bc8f6149,polito.it,-54.0,41.0,1274625.0,728106.0,Professor
230,4a5b5591358f2c73c29e4484aa0c6dd19c55b899a6dacdbc0e5a7c5c827f298a,4c51431ba27db59639cc7054dace9997bd0b0592c1ca69013ec04f414211973b,studenti.polito.it,-55.0,31.0,1671589.0,719343.0,Students
231,e81e1f95b5acd217402b5ecdb21f899007e99d1c9dabd1d88ae96a4a4c7b88f8,c03a49d8ed45d5a15974d5fddd941b161e403b10980aef4e38b84a89bb26192a,studenti.polito.it,-53.0,40.0,1769565.0,662193.0,Students
